student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
79,BS (Data Science & AI),Electronics & Instrumentation,1,Classical ML,AI Ethics Specialist,Research Labs/Academia,Higher Studies/Research,6.51,86.3,1,4.0,4.6,6.0,5.6,64.6,66.0,67.3,56.9,34.1,62.8,65.0,61.6,66.7,3,1,4,1,4,0,60.2,60.6,55.7,47.6,47.2,41.4,58.9,61.7,Average,52.1,0.6471
80,BS (Data Science & AI),Electronics & Communication,4,Robotics,Cloud DevOps Engineer,AI/ML Product Companies,Entrepreneurship/Startup,6.9,72.6,0,3.8,1.7,6.9,4.9,69.8,40.2,41.2,41.8,49.2,22.7,50.8,58.6,64.3,2,2,2,1,0,0,30.0,45.4,46.7,31.3,42.1,30.7,28.6,73.6,Good,49.0,0.5256
81,B.Tech/B.E.,Environmental Engineering,2,Classical ML,Conversational AI Engineer,AI/ML Product Companies,Entrepreneurship/Startup,6.4,84.9,0,3.1,1.7,7.1,4.7,64.4,51.0,36.2,57.5,42.8,46.6,61.7,57.6,65.1,2,2,3,1,2,1,34.9,31.4,45.1,34.1,50.8,30.0,31.0,71.6,Average,39.2,0.1909
82,M.Tech/M.E.,Computer Science,2,Applied Research,AI Research Scientist,Research Labs/Academia,Career Switch/Upskilling,5.97,56.4,1,0.8,1.9,6.9,5.4,54.5,71.6,63.3,67.5,56.3,40.5,48.1,45.4,51.5,4,1,1,1,2,3,48.2,62.2,41.4,51.1,36.5,45.3,74.5,54.5,At-Risk,44.0,0.2147
83,B.Tech/B.E.,Environmental Engineering,1,Computer Vision,Generative AI Engineer,Analytics/Data Services,Job Placement,6.8,78.9,1,6.9,2.3,4.8,4.5,87.0,59.4,38.1,61.0,43.5,35.6,50.8,69.4,55.7,1,1,2,1,0,1,28.4,59.1,31.9,24.1,53.7,39.0,51.8,76.7,Good,40.1,0.3283
84,BS (Data Science & AI),AI & Data Science,4,Robotics,AI/ML Engineer,AI/ML Product Companies,Job Placement,7.34,72.7,1,3.8,2.1,5.3,2.3,66.1,59.8,35.5,41.4,81.2,54.7,64.7,57.7,66.3,2,2,1,3,0,1,34.3,35.1,61.9,60.2,44.1,35.5,15.2,67.3,Average,45.0,0.65
85,B.Tech/B.E.,Biotechnology,2,NLP,NLP Engineer,AI/ML Product Companies,Higher Studies/Research,7.52,86.2,1,5.4,2.4,6.6,6.7,74.2,43.7,37.5,55.9,67.6,40.2,70.9,47.8,67.9,2,0,4,1,0,0,16.1,32.6,54.3,24.3,35.0,38.9,59.4,77.7,Good,37.9,0.4563
86,MSc,Electrical Engineering,4,Classical ML,Software Engineer Backend,Consulting,Freelance/Remote Work,6.79,89.5,0,5.3,4.2,5.5,3.9,62.4,55.2,53.4,67.3,43.2,71.6,45.0,60.4,59.8,6,2,4,2,1,0,55.5,65.8,60.4,69.8,71.7,51.9,52.5,74.0,Good,49.3,0.5426
87,B.Tech/B.E.,Design,2,Data Engineering,Robotics Engineer,Core Product Engineering,Freelance/Remote Work,6.41,68.1,3,1.7,0.3,7.0,5.7,63.5,56.1,73.1,57.3,49.8,39.5,58.6,60.5,65.1,0,0,1,0,0,0,38.1,50.5,34.9,29.8,29.7,32.8,56.4,61.7,Average,38.7,0.2159
88,B.Tech/B.E.,Textile Engineering,4,MLOps,Computer Vision Engineer,AI/ML Product Companies,Entrepreneurship/Startup,7.11,87.3,3,3.7,1.8,7.4,6.0,72.1,51.3,60.0,54.5,48.0,29.3,56.8,80.2,90.3,3,0,1,1,0,0,49.7,49.7,47.1,43.5,45.9,32.1,69.4,66.2,Average,43.1,0.2228
89,B.Tech/B.E.,Commerce,1,Generative AI,Data Scientist,Analytics/Data Services,Higher Studies/Research,6.56,72.4,1,3.4,1.8,6.3,4.6,58.5,62.0,41.3,61.0,37.7,24.2,46.0,60.1,56.6,0,0,1,3,0,0,51.2,25.3,33.5,41.3,36.8,27.0,40.3,69.9,Average,41.8,0.2988
90,M.Tech/M.E.,Food Technology,3,Generative AI,Cloud DevOps Engineer,FinTech,Government Exams,7.0,73.0,0,4.3,2.9,6.5,4.2,66.5,67.8,74.3,68.1,51.2,49.9,77.9,63.9,58.9,6,0,2,1,1,1,71.9,66.5,49.2,43.1,33.1,51.3,53.4,71.1,Good,43.7,0.1227
91,B.Tech/B.E.,AI & Data Science,4,Robotics,Data Analyst,Research Labs/Academia,Freelance/Remote Work,7.34,68.9,4,4.6,3.5,8.9,3.9,67.8,79.1,77.2,80.8,61.1,66.2,79.7,32.8,40.2,6,2,2,1,3,1,60.9,61.8,27.9,18.9,35.4,46.7,67.4,61.7,Average,46.6,0.2614
92,B.Tech/B.E.,Automobile Engineering,4,Classical ML,Data Analyst,Consulting,Career Switch/Upskilling,5.68,79.6,1,2.7,1.5,7.4,4.9,52.1,24.3,29.2,56.2,43.9,32.2,50.4,49.1,53.3,0,2,0,1,0,0,44.2,22.6,34.6,19.1,38.1,19.7,11.8,54.3,At-Risk,37.3,0.203
93,M.Tech/M.E.,Statistics,3,Applied Research,Analytics Engineer,FinTech,Entrepreneurship/Startup,5.58,77.3,1,3.8,1.8,6.5,5.0,69.4,49.4,40.3,79.5,48.4,48.5,42.8,49.8,50.0,1,1,2,1,0,2,27.0,57.2,46.4,30.8,30.7,36.6,43.8,62.9,Average,39.7,0.118
94,BS (Data Science & AI),Physics,1,Classical ML,Generative AI Engineer,AI/ML Product Companies,Freelance/Remote Work,5.49,69.5,2,5.5,2.8,6.7,4.7,56.3,40.7,55.9,59.2,35.8,44.4,55.7,36.2,50.5,2,3,3,0,0,0,39.2,36.7,59.6,33.7,45.9,30.7,53.2,52.1,At-Risk,36.4,0.6651
95,MSc,Business Administration,2,NLP,Conversational AI Engineer,AI/ML Product Companies,Job Placement,7.54,100.0,0,7.4,1.9,7.1,4.2,70.4,72.7,55.8,71.0,56.9,55.1,54.2,85.7,77.3,3,2,4,2,0,1,35.4,57.2,49.8,26.1,57.7,39.8,56.5,71.8,Good,51.1,0.7292
96,B.Tech/B.E.,Pharmacy,2,Generative AI,Computer Vision Engineer,AI/ML Product Companies,Government Exams,5.78,85.5,3,3.8,0.9,8.5,4.2,58.1,27.5,27.4,47.0,34.2,37.4,37.0,53.7,55.5,0,0,4,0,0,0,42.2,34.3,27.8,19.0,35.1,21.3,38.6,59.3,At-Risk,26.7,0.2138
97,B.Tech/B.E.,Electronics & Communication,2,Applied Research,Data Scientist,HealthTech,Entrepreneurship/Startup,5.95,62.8,2,4.8,1.7,7.1,4.2,71.9,81.7,55.0,59.7,43.9,50.5,53.8,66.2,54.6,4,2,3,1,2,0,43.9,64.4,42.0,39.7,56.1,38.6,53.2,60.0,Average,44.0,0.7325
98,B.Tech/B.E.,Electrical Engineering,3,Applied Research,Software Engineer Backend,HealthTech,Entrepreneurship/Startup,6.26,74.5,0,0.4,3.0,6.5,4.2,71.8,46.6,42.1,55.0,58.2,48.9,60.2,77.4,78.7,1,1,1,1,0,0,40.1,15.4,47.7,40.9,40.2,29.8,61.3,69.9,Average,42.9,0.4696
99,BCA,Information Technology,4,MLOps,Robotics Engineer,Freelance/Remote-Global,Entrepreneurship/Startup,6.33,81.8,0,4.6,3.7,7.0,6.2,63.0,72.3,68.6,75.5,56.6,63.4,57.2,35.9,45.2,5,1,4,1,2,0,74.2,56.2,38.8,29.6,66.0,35.2,47.2,81.5,Good,52.6,0.2872
100,B.Tech/B.E.,Computer Science,2,MLOps,Reinforcement Learning Engineer,GenAI Startups,Higher Studies/Research,6.81,67.6,2,2.5,2.7,6.0,6.1,67.1,60.6,50.1,60.6,49.3,48.4,56.0,59.1,75.0,2,0,1,0,0,2,35.6,39.0,23.6,27.0,42.6,26.8,76.7,67.1,Average,46.1,0.6032
101,B.Tech/B.E.,Food Technology,3,Generative AI,Applied Scientist,AI/ML Product Companies,Career Switch/Upskilling,5.78,65.4,0,2.4,1.4,5.1,5.1,56.4,63.2,47.8,53.1,36.9,45.4,55.2,24.3,36.5,4,1,2,1,0,0,49.7,51.8,40.0,17.4,31.1,38.1,54.0,56.5,At-Risk,42.2,0.3995
102,B.Tech/B.E.,AI & Data Science,4,Applied Research,Applied Scientist,AI/ML Product Companies,Entrepreneurship/Startup,7.28,89.3,0,4.7,2.0,8.5,1.9,75.5,64.9,55.5,72.1,62.7,45.7,62.3,70.9,72.7,3,0,3,1,0,0,29.3,60.4,47.6,43.5,38.6,49.3,51.6,78.6,Good,50.5,0.5675
103,B.Tech/B.E.,Textile Engineering,2,Data Engineering,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,7.57,73.1,0,3.1,0.6,5.3,5.1,75.2,69.5,86.8,59.7,68.3,44.4,60.4,76.1,84.8,5,0,0,0,3,0,60.0,47.8,45.8,49.3,31.6,37.4,60.2,77.6,Good,51.8,0.6305
104,MCA,Robotics,1,Generative AI,Computer Vision Engineer,Research Labs/Academia,Government Exams,6.75,73.7,1,2.6,4.4,5.8,6.2,62.9,55.3,51.5,64.2,42.2,40.7,45.3,79.3,77.2,1,1,0,0,3,0,47.4,41.2,41.5,34.8,40.3,32.7,59.3,68.3,Good,37.8,0.2389
105,B.Tech/B.E.,Design,1,Applied Research,Software Engineer Backend,HealthTech,Job Placement,7.3,74.3,0,3.3,5.0,6.5,3.8,75.7,47.6,47.2,46.5,57.2,53.1,72.7,88.9,75.6,3,2,1,1,2,0,47.3,64.0,52.4,56.3,47.9,32.0,28.6,70.0,Good,42.3,0.2979
106,MCA,Mathematics & Computing,2,Robotics,Applied Scientist,Analytics/Data Services,Job Placement,7.06,80.7,0,5.1,0.3,7.6,4.8,61.9,34.2,34.7,53.3,46.2,40.2,54.6,53.7,57.1,2,2,3,2,0,0,19.5,46.1,49.7,22.0,37.3,35.5,18.8,74.0,Good,34.5,0.25
107,B.Tech/B.E.,Automobile Engineering,3,Generative AI,Data Engineer,Analytics/Data Services,Career Switch/Upskilling,8.72,75.7,0,4.3,2.5,5.9,5.9,78.7,75.8,72.5,69.6,66.0,49.8,71.6,50.5,59.6,3,2,0,1,2,1,63.3,75.2,36.2,44.8,50.1,34.9,82.2,74.6,Good,55.0,0.7302
108,B.Tech/B.E.,Environmental Engineering,1,Robotics,Prompt Engineer,GenAI Startups,Freelance/Remote Work,6.27,72.6,2,2.3,1.6,6.7,4.2,65.5,67.2,39.6,44.4,56.9,53.3,51.9,63.5,66.8,2,3,1,2,1,0,43.4,28.9,51.4,41.1,52.8,28.7,56.7,65.1,Average,52.6,0.7485
109,B.Tech/B.E.,Chemical Engineering,4,Classical ML,Generative AI Engineer,GenAI Startups,Job Placement,5.14,68.8,1,3.4,3.6,5.7,5.4,55.6,39.3,26.7,43.0,38.9,34.8,51.5,61.7,65.8,2,2,0,2,0,0,30.5,37.3,69.0,31.9,47.3,31.4,39.6,54.9,At-Risk,39.7,0.5863
110,B.Tech/B.E.,Biotechnology,2,Computer Vision,Cloud DevOps Engineer,Consulting,Entrepreneurship/Startup,8.03,79.2,0,5.1,5.7,5.7,3.9,73.1,85.1,81.1,62.5,73.4,52.7,81.0,61.0,69.6,5,1,2,1,4,2,59.8,67.5,47.2,36.3,54.4,47.2,49.0,76.2,Good,53.0,0.3944
111,BCA,Robotics,2,Robotics,AI Research Scientist,GenAI Startups,Freelance/Remote Work,5.9,69.3,1,3.7,0.0,6.5,7.1,53.6,48.6,30.1,65.5,33.5,31.5,58.0,70.3,58.2,0,0,0,0,0,0,50.0,39.6,29.1,18.0,13.7,18.2,49.8,68.6,Average,37.6,0.3353
112,MCA,Statistics,3,Generative AI,Data Engineer,Freelance/Remote-Global,Higher Studies/Research,7.07,64.9,1,2.8,2.6,5.4,5.6,75.0,81.3,84.8,78.0,74.4,52.6,64.9,72.2,77.4,4,0,0,0,0,0,40.0,53.3,41.4,30.6,39.4,42.9,61.3,65.9,Average,52.4,0.4866
113,BCA,Mathematics & Computing,4,Computer Vision,Cloud DevOps Engineer,Core Product Engineering,Freelance/Remote Work,6.87,77.9,1,4.2,2.4,6.0,5.0,63.4,75.1,73.0,66.5,50.0,64.0,63.1,76.4,94.2,5,1,1,1,5,1,68.6,68.2,34.4,48.4,42.9,39.2,63.1,69.5,Good,55.6,0.5436
114,M.Tech/M.E.,Mechanical Engineering,4,Generative AI,NLP Engineer,GenAI Startups,Higher Studies/Research,7.05,71.6,2,4.5,1.9,7.1,5.6,71.2,31.6,28.0,48.7,69.7,48.8,50.3,64.6,84.0,3,4,2,1,0,0,27.7,30.0,62.2,46.1,55.6,40.0,39.1,64.4,Average,46.7,0.7926
115,MSc,Economics,3,Applied Research,Data Analyst,Analytics/Data Services,Freelance/Remote Work,7.85,84.7,1,4.4,3.9,6.7,5.6,78.2,79.4,74.8,50.6,78.7,67.1,73.6,80.1,76.6,4,2,0,1,1,0,64.7,60.4,51.6,38.4,49.2,46.5,50.7,77.4,Good,59.3,0.3695
116,B.Tech/B.E.,Chemistry,2,Computer Vision,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,8.26,75.1,0,2.9,2.7,7.1,5.2,75.5,56.4,69.5,65.0,64.8,42.1,74.5,67.5,74.1,2,1,1,1,3,0,28.3,41.8,47.5,40.0,45.7,41.4,34.7,84.5,Excellent,47.7,0.5045
117,BS (Data Science & AI),Mathematics & Computing,3,Robotics,Generative AI Engineer,GenAI Startups,Career Switch/Upskilling,8.07,92.4,0,3.9,3.4,5.7,4.5,78.3,59.3,46.4,50.7,71.6,65.3,82.2,62.7,78.2,2,2,2,0,0,1,44.9,50.1,50.4,25.4,57.4,33.7,59.6,79.4,Good,39.9,0.6825
118,MCA,Information Technology,3,MLOps,Generative AI Engineer,HealthTech,Freelance/Remote Work,5.61,64.9,4,3.5,3.5,6.1,4.7,60.4,66.9,60.1,54.4,24.7,51.9,58.0,39.2,57.9,3,1,3,2,3,0,43.3,47.9,33.0,30.2,20.0,40.2,46.8,53.5,At-Risk,35.4,0.358
119,BCA,Information Technology,3,Classical ML,MLOps Engineer,AI/ML Product Companies,Government Exams,6.45,78.3,0,4.9,1.9,6.7,6.4,71.6,30.4,34.9,51.4,35.0,50.2,45.1,45.2,63.0,2,1,3,0,0,0,34.8,38.4,37.6,19.9,29.3,30.0,21.2,70.7,Good,36.6,0.5245
120,MCA,Information Technology,4,NLP,Data Scientist,Analytics/Data Services,Career Switch/Upskilling,7.76,78.7,0,1.9,3.4,8.5,5.5,67.8,66.9,78.6,78.9,60.8,53.6,71.7,87.4,77.6,1,0,2,1,3,1,41.4,66.3,46.4,45.5,55.4,39.1,55.7,75.7,Good,50.3,0.7081
121,B.Tech/B.E.,Electrical Engineering,4,Applied Research,Reinforcement Learning Engineer,GenAI Startups,Career Switch/Upskilling,7.28,73.0,2,3.3,3.2,6.7,6.4,64.7,64.4,78.5,67.7,57.8,55.8,64.2,59.3,68.7,7,1,2,0,1,2,55.4,18.1,51.2,57.9,24.3,48.4,29.3,70.1,Good,47.2,0.2027
122,B.Tech/B.E.,Pharmacy,3,Applied Research,Reinforcement Learning Engineer,GenAI Startups,Government Exams,6.05,86.7,3,4.3,0.0,6.4,4.7,64.1,57.6,46.3,56.3,38.6,52.2,45.6,66.9,62.0,1,1,1,1,0,0,36.4,39.7,26.9,34.6,47.7,35.1,40.6,70.1,Good,35.1,0.1719
123,B.Tech/B.E.,Mathematics & Computing,3,Data Engineering,Computer Vision Engineer,HealthTech,Freelance/Remote Work,6.29,58.0,2,2.9,1.8,6.5,6.5,67.1,74.9,59.3,70.9,35.9,67.1,81.8,71.0,77.1,4,0,2,2,3,2,53.0,88.3,51.2,48.6,25.5,48.4,75.2,51.3,At-Risk,41.5,0.4063
124,M.Tech/M.E.,Statistics,3,Computer Vision,Computer Vision Engineer,HealthTech,Higher Studies/Research,6.95,60.5,1,3.2,3.0,6.6,6.6,72.2,48.1,51.3,45.6,41.8,42.4,30.3,65.8,60.1,2,3,1,1,0,0,41.7,48.3,54.0,35.9,39.4,37.9,75.1,67.1,Average,42.1,0.4401
125,B.Tech/B.E.,Business Administration,3,Generative AI,Computer Vision Engineer,Autonomous Systems/Robotics,Government Exams,5.78,79.9,1,6.1,2.9,5.7,5.7,57.0,32.3,39.4,53.5,35.3,38.3,40.2,53.5,55.0,2,4,3,2,1,0,32.8,42.0,46.4,35.7,43.6,33.6,22.9,61.3,Average,36.4,0.1142
126,MSc,Civil Engineering,4,NLP,Reinforcement Learning Engineer,Government/PSU,Higher Studies/Research,6.2,69.0,0,3.3,1.2,6.9,6.7,68.0,58.2,57.0,59.2,37.1,43.2,58.6,92.4,68.8,0,0,2,0,1,0,48.3,51.4,36.6,40.2,32.9,25.3,43.2,72.2,Good,42.3,0.3333
127,B.Tech/B.E.,Design,3,Classical ML,Cloud DevOps Engineer,Core Product Engineering,Job Placement,8.45,100.0,0,7.0,1.8,6.6,5.4,92.6,57.0,55.4,53.0,58.0,35.7,76.2,63.4,70.1,1,0,2,0,1,0,31.1,25.8,45.6,36.8,60.7,30.5,53.4,90.0,Excellent,44.6,0.284
128,PhD,Automobile Engineering,5,Computer Vision,Data Scientist,Autonomous Systems/Robotics,Job Placement,7.97,78.4,1,3.6,0.4,5.5,3.7,81.9,54.8,61.4,38.9,55.2,47.8,46.6,71.3,56.6,3,0,3,3,0,1,21.6,47.8,41.7,32.6,31.8,45.1,32.0,83.7,Excellent,43.5,0.3108
129,B.Tech/B.E.,Food Technology,2,MLOps,AI Product Manager,AI/ML Product Companies,Career Switch/Upskilling,5.86,61.5,2,3.2,0.0,6.9,2.4,63.4,34.3,30.7,46.0,40.4,5.1,57.0,71.2,66.3,0,0,0,1,0,0,26.4,26.4,42.5,24.7,0.0,22.8,20.0,48.7,At-Risk,31.8,0.3243
130,MCA,Information Technology,1,Robotics,AI Ethics Specialist,Research Labs/Academia,Entrepreneurship/Startup,7.0,95.9,1,5.9,2.7,7.5,1.9,78.9,79.0,71.8,67.4,57.1,55.1,58.8,88.5,74.5,5,4,3,0,0,1,49.9,63.9,50.6,56.8,58.2,43.0,57.5,70.7,Good,64.5,0.5218
131,MSc,Computer Science,3,Classical ML,MLOps Engineer,AI/ML Product Companies,Job Placement,6.53,66.1,2,4.3,3.3,6.4,2.1,74.9,61.4,76.7,49.4,39.1,34.8,58.8,34.1,45.0,2,2,3,3,1,0,38.1,53.9,37.3,38.3,53.5,47.3,47.1,68.4,Good,45.0,0.5726
132,B.Tech/B.E.,Aerospace Engineering,3,Computer Vision,Prompt Engineer,AI/ML Product Companies,Freelance/Remote Work,7.17,83.0,0,2.4,2.0,6.1,7.5,75.4,73.6,59.3,58.8,47.2,60.6,66.5,94.0,78.7,3,1,3,0,3,1,37.5,35.2,48.6,58.4,57.8,41.3,79.6,75.4,Good,59.1,0.7834
133,B.Tech/B.E.,Commerce,1,Applied Research,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,6.99,79.8,1,6.5,3.8,7.1,1.6,69.2,77.6,63.9,43.6,57.7,53.7,70.6,45.9,48.7,4,0,2,1,3,0,43.9,61.6,32.4,36.2,53.0,47.0,53.8,68.8,Average,50.5,0.2764
134,M.Tech/M.E.,Aerospace Engineering,4,Generative AI,Generative AI Engineer,AI/ML Product Companies,Career Switch/Upskilling,7.16,71.7,0,3.1,2.0,7.4,6.2,67.5,74.0,57.5,62.6,48.4,65.2,52.5,71.2,61.1,3,2,2,1,2,1,42.9,54.4,43.9,45.6,44.2,49.5,57.5,69.2,Average,47.1,0.6209
135,BCA,Electronics & Communication,3,Computer Vision,Computer Vision Engineer,AI/ML Product Companies,Government Exams,8.46,73.4,0,4.9,1.6,6.5,3.7,72.9,55.6,66.0,54.6,68.3,53.7,62.2,82.1,88.3,3,1,2,0,2,2,44.5,49.6,58.1,58.9,53.8,30.3,55.5,91.1,Excellent,52.1,0.5791
136,B.Tech/B.E.,Automobile Engineering,2,Generative AI,Robotics Engineer,Autonomous Systems/Robotics,Government Exams,6.04,74.6,3,2.1,4.1,7.9,3.3,57.5,72.4,38.6,59.8,53.5,53.1,58.2,89.2,86.0,4,1,1,2,0,0,48.9,48.4,54.8,69.2,39.5,42.2,64.0,56.8,At-Risk,50.4,0.5107
137,MCA,Robotics,4,Data Engineering,Data Analyst,GenAI Startups,Freelance/Remote Work,6.2,75.5,2,4.1,7.7,5.9,7.1,59.6,82.5,64.2,70.1,37.6,83.5,69.1,48.6,57.0,6,3,5,2,2,1,68.2,87.1,54.3,52.1,52.2,59.2,46.4,63.1,Average,57.2,0.7863
138,B.Tech/B.E.,Agricultural Engineering,3,NLP,MLOps Engineer,Core Product Engineering,Job Placement,8.03,81.5,0,4.5,1.9,5.5,6.2,83.7,57.3,67.0,46.3,70.2,59.1,71.3,64.9,66.1,3,3,2,1,1,0,39.3,67.1,48.6,60.5,41.3,42.2,59.4,68.3,Average,51.3,0.4943
139,M.Tech/M.E.,Computer Science,3,NLP,Data Scientist,Analytics/Data Services,Job Placement,6.6,82.5,0,4.9,0.7,6.6,6.9,72.1,45.7,34.8,64.5,45.6,38.8,44.1,40.0,47.0,0,0,2,0,1,0,42.5,34.0,38.2,16.7,26.3,28.4,43.1,84.9,Excellent,43.5,0.5573
140,B.Tech/B.E.,Information Technology,4,NLP,Software Engineer Backend,Core Product Engineering,Career Switch/Upskilling,7.25,80.2,1,4.4,2.8,7.4,4.4,63.7,53.8,46.4,36.9,48.3,58.9,60.3,70.4,68.7,6,5,4,2,2,0,46.1,43.0,55.2,30.8,46.9,44.7,43.7,59.6,At-Risk,40.1,0.0918
141,B.Tech/B.E.,Metallurgical Engineering,2,Data Engineering,Computer Vision Engineer,Analytics/Data Services,Job Placement,7.98,87.0,0,2.5,3.6,5.6,3.5,78.6,66.3,56.8,70.9,78.0,62.5,68.7,62.0,69.5,5,0,1,1,0,1,47.3,49.0,41.8,41.8,43.9,39.9,54.0,81.2,Excellent,42.8,0.4263
142,MCA,Robotics,3,Generative AI,Generative AI Engineer,AI/ML Product Companies,Job Placement,7.6,76.8,0,5.2,0.0,6.4,4.8,77.7,49.9,45.9,64.3,59.9,37.9,58.5,73.7,83.4,2,1,1,0,0,1,27.1,52.7,50.6,27.9,52.3,32.0,54.5,70.0,Good,40.7,0.6614
143,MCA,Computer Science,1,Classical ML,Generative AI Engineer,GenAI Startups,Government Exams,7.28,80.8,2,4.4,3.4,5.9,5.5,64.9,56.1,37.5,55.0,48.9,54.3,58.6,36.9,51.1,5,2,2,1,1,0,40.9,54.0,37.5,15.9,58.3,34.1,34.1,62.0,Average,41.8,0.8556
144,MCA,Information Technology,4,Applied Research,Data Scientist,AI/ML Product Companies,Freelance/Remote Work,7.91,68.9,0,2.0,1.7,7.9,4.5,78.6,74.5,85.2,79.9,74.6,37.3,68.7,63.0,72.5,2,2,1,3,6,0,60.8,52.5,53.3,39.5,34.2,46.1,62.4,74.8,Good,59.3,0.8179
145,B.Tech/B.E.,Chemistry,3,NLP,Data Analyst,Analytics/Data Services,Government Exams,4.92,56.6,4,1.2,0.3,6.5,2.9,59.6,46.9,56.4,32.6,41.9,34.9,45.6,57.2,71.0,3,2,2,0,0,0,51.6,33.6,58.2,36.8,29.6,29.3,47.6,44.1,At-Risk,29.8,0.1663
146,BS (Data Science & AI),Electronics & Instrumentation,4,Classical ML,Robotics Engineer,Autonomous Systems/Robotics,Government Exams,6.44,69.0,0,3.4,4.7,5.3,5.8,77.8,67.4,57.1,51.0,61.3,48.3,58.4,57.9,80.0,5,1,1,2,1,0,32.2,49.9,34.9,34.8,50.1,38.9,55.9,66.0,Average,45.5,0.6584
147,B.Tech/B.E.,Design,3,Computer Vision,AI Trainer RLHF Specialist,Government/PSU,Career Switch/Upskilling,8.13,80.8,0,3.4,2.2,6.7,4.1,79.3,55.4,50.3,56.1,64.2,72.1,75.3,44.4,64.7,0,0,2,0,0,1,49.7,34.7,41.7,25.4,49.6,29.1,61.8,80.1,Good,53.7,0.2407
148,BS (Data Science & AI),Robotics,2,MLOps,MLOps Engineer,Analytics/Data Services,Higher Studies/Research,4.68,76.4,0,3.1,3.9,8.3,5.5,54.7,46.9,54.9,57.5,27.8,55.0,35.8,58.2,46.7,4,1,3,1,0,0,50.5,39.7,39.1,32.4,45.6,30.7,42.5,60.5,Average,38.4,0.2714
149,BS (Data Science & AI),Chemical Engineering,1,Classical ML,Computer Vision Engineer,FinTech,Freelance/Remote Work,5.91,70.0,1,3.5,3.7,5.8,5.9,58.0,72.2,60.6,83.2,50.3,53.2,60.7,64.7,43.5,3,1,2,1,0,1,39.1,57.9,53.2,36.7,41.0,38.0,57.4,55.2,At-Risk,46.2,0.2758
150,MSc,Metallurgical Engineering,4,MLOps,Computer Vision Engineer,Autonomous Systems/Robotics,Entrepreneurship/Startup,6.28,81.7,3,4.9,2.8,7.2,5.9,61.9,47.9,40.1,57.8,41.3,38.2,32.0,70.5,58.9,2,1,2,1,0,1,45.3,40.3,49.7,11.9,32.3,37.0,22.1,62.6,Average,35.3,0.5413
151,MCA,Robotics,2,Applied Research,Data Engineer,Analytics/Data Services,Freelance/Remote Work,7.76,100.0,0,6.8,2.7,7.0,4.8,71.4,56.8,48.6,62.9,50.6,67.8,46.8,58.4,69.4,4,1,3,1,1,1,44.0,69.0,59.5,37.9,68.9,44.6,66.6,78.3,Good,53.8,0.6639
152,MCA,AI & Data Science,1,Data Engineering,Conversational AI Engineer,Analytics/Data Services,Job Placement,6.79,68.2,1,1.1,3.0,6.2,5.2,67.9,57.7,49.4,63.6,42.1,47.2,56.4,65.4,62.6,0,2,1,1,0,0,29.8,46.8,32.4,38.2,40.7,36.4,23.7,65.0,Average,40.9,0.3164
153,B.Tech/B.E.,Biotechnology,4,Applied Research,NLP Engineer,Consulting,Government Exams,6.83,69.1,0,4.0,0.5,5.6,3.1,73.2,23.4,31.6,49.0,47.8,32.5,52.5,60.0,71.7,0,1,2,0,0,1,26.3,29.4,44.7,8.4,39.5,25.7,33.8,62.5,Average,30.1,0.1946
154,BCA,Robotics,3,MLOps,Generative AI Engineer,AI/ML Product Companies,Government Exams,6.74,88.5,0,5.1,3.8,8.7,3.8,65.7,100.0,66.2,56.6,61.3,64.2,64.2,54.3,57.6,7,3,4,2,2,1,70.0,65.7,67.1,53.7,62.4,57.7,70.1,65.9,Average,57.0,0.9095
155,B.Tech/B.E.,Aerospace Engineering,3,Generative AI,AI/ML Engineer,AI/ML Product Companies,Career Switch/Upskilling,7.54,79.0,1,3.8,2.6,6.2,5.2,74.8,72.1,58.9,69.8,53.7,47.4,60.2,51.0,72.8,2,0,3,0,1,0,56.5,61.9,48.3,40.4,46.7,37.3,46.8,80.1,Excellent,51.1,0.7581
156,BCA,Robotics,3,Applied Research,Applied Scientist,Freelance/Remote-Global,Government Exams,6.76,80.8,1,3.8,3.2,5.5,5.6,60.4,66.9,46.1,65.6,40.4,50.6,56.6,60.3,69.1,4,4,2,2,0,1,23.0,41.0,50.7,21.9,53.6,44.3,48.2,61.4,Average,41.9,0.1997
157,BS (Data Science & AI),Textile Engineering,4,Data Engineering,NLP Engineer,AI/ML Product Companies,Freelance/Remote Work,8.15,88.6,0,4.1,1.8,5.4,5.5,71.9,43.1,71.9,50.8,67.1,53.6,59.4,50.1,72.8,1,0,2,0,2,1,45.4,54.7,29.9,21.7,41.4,27.7,48.9,79.3,Good,40.8,0.5662
