degree,branch,year,cgpa,attendance,study_hours,self_learning_hours,sleep_hours,screen_time,assignment_score,internal_marks,backlogs,projects_count,hackathons_count,certifications_count,github_activity_score,linkedin_activity_score,programming_score,sql_score,dsa_score,communication_score,aptitude_score,internships_count,resume_score,ats_score,goal,target_role,academic_score,academic_category,employability_score,placement_probability,sector
B.Tech,IT,3,9.24,54,4.3,3.7,6.7,7.7,95,96,0,6,4,5,100,73,94,84,75,49,62,2,85,83,Entrepreneurship,Software Engineer,92.2,Excellent,74.2,68.8,Tech
BCA,General,2,6.89,57,2.1,1.8,7.5,6.9,94,91,0,4,2,1,96,46,57,68,47,52,78,0,60,63,Government Exam,Data Analyst,62.0,Average,53.5,52.4,Tech
B.Tech,ECE,3,7.72,64,4.6,3.1,6.9,7.9,96,89,0,5,5,0,61,93,72,54,67,67,73,1,71,68,Higher Studies,ML Engineer,79.3,Good,61.0,59.8,Tech
B.Tech,ECE,4,7.3,77,1.5,4.7,8.1,4.6,88,85,1,8,7,4,100,79,97,74,86,50,68,1,88,87,Entrepreneurship,Data Analyst,72.1,Average,75.2,66.6,Tech
B.Tech,IT,3,8.45,70,5.7,3.4,6.6,5.8,84,96,0,5,4,3,80,72,73,55,54,64,83,1,63,65,Higher Studies,Data Analyst,90.8,Excellent,60.7,64.9,Tech
BCA,General,1,8.19,74,4.7,1.5,8.3,6.2,92,97,0,1,0,5,38,26,41,83,43,46,56,0,47,45,Placement,Data Analyst,73.9,Average,38.9,45.6,Tech
BCA,General,1,8.64,80,6.4,2.9,7.0,6.2,94,93,0,4,2,5,75,17,60,78,51,72,55,0,61,71,Government Exam,Business Analyst,91.3,Excellent,54.1,65.0,Tech
B.Tech,IT,4,5.61,86,4.8,0.9,4.6,12.0,66,70,1,3,4,6,63,79,75,34,49,57,62,2,90,89,Higher Studies,Business Analyst,45.9,At Risk,60.5,62.4,Tech
B.Tech,AI&DS,2,6.79,64,3.8,1.1,6.2,8.2,89,87,0,2,1,3,36,43,57,49,58,65,48,0,61,52,Entrepreneurship,ML Engineer,60.2,Average,45.0,53.9,Tech
Law,Corporate,4,7.89,51,2.1,4.3,6.9,8.1,93,93,0,8,6,7,100,83,100,67,77,73,62,3,100,100,Placement,Data Analyst,80.6,Good,64.5,60.4,Law
B.Tech,CSE,4,9.47,63,3.9,3.0,7.4,5.4,95,99,0,5,3,5,73,76,76,64,75,95,65,3,94,99,Higher Studies,Data Analyst,91.7,Excellent,76.9,80.8,Tech
B.Tech,CSE,4,7.38,80,3.3,4.3,6.9,5.9,91,89,0,7,8,4,100,100,94,61,80,65,75,2,100,100,Government Exam,ML Engineer,82.5,Good,79.6,78.3,Tech
BCA,General,4,9.8,82,5.1,3.0,6.3,7.5,100,95,0,7,5,6,79,64,94,51,66,66,59,3,100,92,Placement,Software Engineer,100.0,Excellent,77.8,79.8,Tech
Law,Criminal,3,6.47,81,3.9,1.8,8.8,9.0,87,83,0,2,2,5,56,48,55,71,58,55,71,0,58,75,Placement,Data Analyst,59.6,Average,38.1,38.0,Law
B.Tech,CSE,2,8.19,66,5.4,2.6,8.4,4.3,90,97,1,5,4,7,62,43,59,84,67,95,35,0,74,82,Entrepreneurship,Business Analyst,79.6,Good,59.4,63.9,Tech
BBA,Finance,4,8.02,78,6.5,2.8,5.8,5.1,100,93,0,5,5,5,81,89,86,67,48,47,51,3,100,100,Placement,Software Engineer,90.2,Excellent,54.9,54.4,Management
BBA,Marketing,2,7.33,91,2.4,5.2,6.2,5.6,92,93,1,7,3,7,94,52,99,69,96,67,63,1,82,85,Higher Studies,Software Engineer,73.7,Average,52.9,62.5,Management
B.Tech,ECE,1,8.72,82,4.5,3.3,7.3,6.5,92,100,0,4,2,7,55,44,68,84,59,68,62,0,71,73,Entrepreneurship,Software Engineer,86.8,Good,56.7,59.3,Tech
BBA,Marketing,3,7.66,51,4.4,1.6,6.8,7.5,100,100,0,4,3,4,77,71,75,65,72,48,61,1,75,71,Placement,Software Engineer,73.1,Average,44.0,47.9,Management
B.Tech,IT,3,6.52,72,5.0,2.3,4.3,7.4,71,90,1,5,3,2,91,79,86,68,75,61,75,1,69,70,Entrepreneurship,Software Engineer,63.2,Average,66.4,61.9,Tech
BCA,General,4,6.27,69,5.5,3.1,6.3,6.9,74,77,3,6,4,6,78,75,79,76,68,67,69,0,59,66,Government Exam,Software Engineer,51.2,At Risk,61.0,66.1,Tech
BCA,General,3,7.1,56,6.9,1.2,7.7,4.5,84,82,1,3,1,7,83,64,75,76,54,55,54,2,82,77,Placement,ML Engineer,69.1,Average,63.6,66.5,Tech
BCA,General,2,8.14,90,2.8,2.5,7.1,5.7,100,77,0,4,2,4,49,60,61,50,35,71,50,0,63,53,Placement,ML Engineer,77.3,Good,48.5,53.5,Tech
B.Tech,CSE,4,7.27,57,2.1,2.3,6.1,3.3,83,80,0,5,3,5,52,76,70,65,54,56,80,1,79,81,Entrepreneurship,Software Engineer,71.3,Average,60.5,57.4,Tech
B.Com,Hons,4,8.86,71,4.8,3.1,6.4,8.0,97,97,1,6,5,2,67,70,71,52,60,63,55,1,70,65,Placement,Business Analyst,82.1,Good,46.3,51.9,Commerce
B.Tech,CSE,3,7.78,89,5.2,2.4,6.8,6.1,85,95,0,4,3,2,78,74,87,77,72,77,70,1,61,56,Placement,ML Engineer,81.1,Good,64.8,69.3,Tech
B.Tech,AI&DS,2,8.07,64,5.6,0.8,9.0,3.7,98,83,0,2,2,4,18,53,61,55,60,69,35,1,66,62,Placement,ML Engineer,78.4,Good,48.2,59.8,Tech
B.Tech,IT,2,9.01,70,3.4,2.4,7.0,10.7,100,100,0,3,3,3,77,56,68,56,64,78,72,1,61,59,Placement,Software Engineer,76.8,Good,58.7,65.8,Tech
BCA,General,3,7.39,80,2.1,3.4,6.3,2.0,79,88,0,7,5,5,100,51,86,68,75,63,68,1,82,74,Placement,Business Analyst,81.0,Good,71.5,68.9,Tech
BBA,Marketing,1,9.8,64,6.3,4.2,8.8,5.9,100,100,0,5,3,7,100,22,81,84,67,77,53,0,77,76,Entrepreneurship,Software Engineer,100.0,Excellent,48.3,45.8,Management
B.Tech,CSE,2,8.67,65,5.3,3.7,7.6,8.6,98,100,1,4,3,4,69,38,80,55,72,75,65,0,70,55,Entrepreneurship,Business Analyst,78.4,Good,59.3,65.7,Tech
BCA,General,3,6.7,77,3.9,0.6,6.2,5.0,83,86,0,2,3,4,27,65,41,71,47,47,32,2,73,75,Placement,Business Analyst,62.7,Average,47.5,43.8,Tech
B.Tech,ECE,2,6.1,79,1.3,0.9,7.0,6.3,81,78,2,2,1,3,44,64,51,62,48,50,83,0,54,57,Placement,Data Analyst,34.0,At Risk,44.7,45.8,Tech
BCA,General,2,6.25,82,3.5,1.2,6.8,7.0,77,83,0,3,2,5,66,42,58,85,51,67,58,1,71,68,Higher Studies,ML Engineer,59.9,Average,56.9,61.0,Tech
B.Tech,IT,1,8.2,64,5.5,4.3,7.5,2.0,99,97,0,4,2,9,72,48,74,24,48,52,53,0,74,74,Placement,Software Engineer,91.8,Excellent,51.2,52.3,Tech
BBA,Marketing,2,6.52,55,5.2,3.1,5.7,3.8,78,91,1,5,3,6,100,72,75,62,55,65,56,0,81,83,Government Exam,ML Engineer,68.2,Average,45.6,53.6,Management
B.Tech,ECE,3,9.42,83,2.4,5.7,5.8,5.9,100,95,0,8,7,8,100,86,100,75,83,68,41,2,100,100,Entrepreneurship,ML Engineer,98.9,Excellent,80.7,72.0,Tech
Law,Criminal,2,9.8,88,5.4,4.0,6.7,5.8,100,100,0,7,5,4,100,29,92,61,79,38,61,0,69,67,Entrepreneurship,Business Analyst,100.0,Excellent,41.2,43.5,Law
B.Tech,AI&DS,1,6.37,100,4.4,2.6,6.1,3.3,79,80,1,5,2,5,69,43,81,55,53,72,80,0,63,66,Placement,ML Engineer,66.6,Average,58.7,68.7,Tech
B.Tech,ECE,3,8.28,100,6.4,2.0,8.0,6.0,94,100,1,3,4,3,82,74,65,43,64,51,61,0,59,59,Placement,Data Analyst,78.1,Good,50.1,49.3,Tech
B.Tech,CSE,4,5.95,93,3.5,2.9,6.0,7.1,81,76,2,6,4,4,100,67,77,64,46,62,78,2,89,83,Placement,Software Engineer,51.5,At Risk,71.2,75.8,Tech
Law,Corporate,3,8.43,59,3.6,3.5,9.0,8.6,93,86,0,5,4,5,67,83,70,55,32,78,57,1,71,71,Placement,ML Engineer,81.1,Good,48.5,53.1,Law
B.Com,General,1,8.85,70,4.7,4.0,6.8,6.4,95,100,1,3,3,6,60,31,76,62,44,54,47,0,61,61,Placement,Software Engineer,79.0,Good,36.1,38.7,Commerce
B.Tech,CSE,2,7.69,81,3.9,2.2,7.1,4.2,84,93,0,4,3,3,66,59,69,67,35,41,65,1,62,63,Entrepreneurship,ML Engineer,77.7,Good,52.9,48.8,Tech
BBA,HR,4,8.16,77,3.2,5.1,7.4,7.1,100,82,0,7,5,7,100,68,94,73,69,61,58,3,100,100,Entrepreneurship,Software Engineer,87.7,Good,61.2,57.7,Management
B.Com,Hons,1,7.64,71,7.3,2.4,6.9,7.4,85,87,0,5,3,5,58,27,82,37,61,57,82,0,59,66,Entrepreneurship,Software Engineer,86.4,Good,40.9,46.8,Commerce
BCA,General,3,8.33,90,6.6,3.9,8.2,5.7,86,95,0,5,5,8,71,92,64,64,50,61,67,1,89,85,Entrepreneurship,Software Engineer,94.8,Excellent,62.1,63.7,Tech
BCA,General,2,8.29,67,3.1,2.9,7.1,5.2,97,91,0,3,2,5,57,46,69,52,44,46,54,0,55,62,Placement,ML Engineer,77.2,Good,45.9,41.4,Tech
B.Tech,AI&DS,1,7.66,76,4.8,2.1,6.5,5.1,77,94,0,2,1,4,48,26,54,100,32,73,86,0,55,54,Higher Studies,Data Analyst,75.0,Good,50.4,50.8,Tech
B.Tech,IT,4,8.35,72,2.2,0.1,5.6,7.3,95,94,1,4,5,3,76,70,49,59,58,59,60,0,57,56,Placement,Software Engineer,61.7,Average,49.7,43.0,Tech
B.Com,Hons,3,7.44,80,7.1,1.0,7.4,5.7,81,93,0,4,2,7,59,59,60,91,59,60,52,0,78,77,Placement,Business Analyst,81.5,Good,44.7,52.0,Commerce
Law,Criminal,3,7.85,79,5.6,3.9,7.9,6.7,95,91,0,7,4,6,100,61,91,43,63,40,69,0,84,80,Higher Studies,Business Analyst,91.0,Excellent,44.1,45.2,Law
BCA,General,1,6.28,64,6.0,3.4,5.7,4.5,81,88,0,5,3,6,70,25,85,34,66,49,70,0,78,85,Government Exam,Business Analyst,77.5,Good,57.9,57.1,Tech
B.Tech,ECE,1,9.8,40,4.1,3.2,6.6,6.1,97,100,0,5,3,8,53,32,71,65,59,59,64,0,70,61,Higher Studies,Data Analyst,93.2,Excellent,55.6,60.3,Tech
B.Tech,AI&DS,3,6.48,69,6.3,4.4,8.0,3.8,82,83,2,6,2,7,51,48,78,81,65,82,41,0,80,82,Placement,Software Engineer,68.6,Average,62.2,71.9,Tech
BBA,Marketing,3,8.97,77,6.3,1.3,6.1,4.8,100,94,1,6,5,0,71,66,58,64,33,64,69,1,75,68,Placement,Data Analyst,87.3,Good,50.1,60.7,Management
B.Com,General,1,8.12,79,4.3,1.9,6.1,6.1,90,88,0,2,1,1,34,48,68,53,77,72,63,0,53,57,Placement,Software Engineer,75.3,Good,37.8,47.0,Commerce
B.Com,Hons,1,7.51,66,2.8,2.0,6.8,4.5,87,85,0,3,2,5,56,32,63,55,55,75,70,0,59,58,Placement,Data Analyst,69.7,Average,41.7,46.3,Commerce
BBA,Marketing,1,6.96,77,5.2,0.9,8.3,5.2,93,87,1,1,1,0,61,49,44,76,41,65,44,0,50,54,Placement,Software Engineer,58.6,Average,34.3,34.2,Management
BCA,General,4,7.28,75,4.3,1.5,7.9,7.5,91,91,0,4,2,4,56,45,60,50,32,61,76,1,77,75,Higher Studies,Business Analyst,71.3,Average,55.1,65.4,Tech
B.Tech,AI&DS,3,7.76,66,7.3,1.2,8.3,5.4,88,96,1,4,3,5,83,63,45,76,46,54,67,2,87,81,Government Exam,Software Engineer,76.5,Good,61.4,67.4,Tech
B.Tech,ECE,4,7.18,71,4.6,0.6,6.0,5.3,88,73,0,5,6,2,64,58,54,67,36,66,67,0,76,78,Placement,Data Analyst,73.5,Average,54.4,53.8,Tech
B.Com,Hons,1,5.83,59,4.7,1.4,6.3,4.2,77,63,1,2,2,3,53,47,51,96,42,49,77,0,55,55,Higher Studies,Software Engineer,52.4,At Risk,39.1,47.8,Commerce
BCA,General,4,8.52,50,5.7,2.4,6.8,5.0,100,91,0,6,4,4,85,46,92,94,71,63,57,3,100,95,Placement,ML Engineer,91.2,Excellent,80.1,82.8,Tech
B.Tech,ECE,1,8.63,88,4.5,4.6,6.7,6.0,84,94,1,6,4,7,100,43,73,61,66,60,62,0,83,74,Entrepreneurship,Software Engineer,85.6,Good,63.4,60.9,Tech
B.Tech,CSE,2,7.55,75,5.5,1.3,6.2,7.3,94,74,0,2,3,0,69,77,57,94,52,81,64,1,61,69,Placement,Business Analyst,72.5,Average,57.0,55.9,Tech
BBA,Marketing,4,7.79,70,3.7,3.8,7.5,2.9,95,90,0,7,4,7,100,94,82,61,62,55,55,0,81,79,Government Exam,Software Engineer,87.8,Good,46.0,58.5,Management
B.Tech,AI&DS,2,8.12,76,2.8,2.8,5.4,7.6,88,82,0,5,3,6,77,55,70,63,69,59,65,1,85,85,Entrepreneurship,ML Engineer,77.1,Good,63.8,62.1,Tech
B.Tech,IT,2,6.43,78,3.1,3.0,7.1,5.2,77,83,1,5,1,7,87,47,78,69,57,76,49,1,80,70,Entrepreneurship,ML Engineer,61.2,Average,65.2,72.5,Tech
BCA,General,1,6.31,97,4.0,2.7,8.7,5.8,90,68,0,4,1,1,68,1,66,65,45,54,62,0,49,49,Placement,ML Engineer,68.6,Average,49.2,51.7,Tech
BBA,HR,1,7.64,88,4.7,0.3,7.1,7.4,89,84,2,1,0,5,39,46,49,58,41,64,67,0,40,40,Higher Studies,Data Analyst,51.1,At Risk,33.4,28.4,Management
BBA,Marketing,3,7.52,75,5.2,1.2,6.2,10.4,100,89,0,4,4,3,82,73,62,68,41,67,58,1,74,74,Placement,ML Engineer,72.2,Average,47.1,53.9,Management
B.Tech,AI&DS,3,7.61,98,5.2,3.2,5.7,7.1,83,92,0,5,4,5,80,46,68,38,61,60,59,1,81,85,Placement,Data Analyst,83.1,Good,60.0,62.1,Tech
BBA,Marketing,3,8.38,72,4.5,2.6,7.4,5.0,94,92,0,6,5,5,97,61,81,82,69,58,75,2,95,96,Placement,ML Engineer,87.9,Good,58.2,68.1,Management
B.Tech,IT,3,7.03,87,2.9,0.5,8.7,6.4,83,77,0,4,3,1,100,62,61,93,47,74,57,0,71,76,Entrepreneurship,Data Analyst,64.9,Average,59.4,66.9,Tech
B.Tech,AI&DS,3,8.35,66,5.5,2.2,7.2,6.8,92,94,0,6,4,1,100,76,89,46,83,81,67,1,64,61,Entrepreneurship,ML Engineer,88.1,Good,68.5,70.1,Tech
BBA,HR,1,9.16,74,2.2,3.2,6.7,3.2,100,89,0,5,5,2,62,56,73,88,55,94,74,0,49,42,Placement,ML Engineer,87.8,Good,48.6,61.9,Management
BCA,General,1,9.3,81,2.7,1.0,6.2,3.8,95,99,0,1,2,4,32,2,59,22,35,47,62,0,41,44,Higher Studies,Software Engineer,77.6,Good,35.2,34.9,Tech
B.Com,Hons,4,8.57,75,4.6,2.0,5.5,6.8,95,100,0,7,7,1,89,75,87,89,65,77,77,3,99,100,Entrepreneurship,ML Engineer,88.7,Good,67.4,72.0,Commerce
BBA,HR,1,6.04,76,5.7,4.3,7.3,7.1,75,78,2,6,4,6,100,56,73,63,55,58,55,0,65,64,Placement,Software Engineer,60.8,Average,42.3,48.3,Management
BCA,General,3,8.61,76,5.4,3.2,5.4,6.8,100,100,0,6,6,6,69,75,71,41,43,70,42,1,82,83,Placement,ML Engineer,92.0,Excellent,59.6,56.1,Tech
B.Tech,ECE,1,9.39,88,4.3,4.4,7.9,7.3,100,100,0,6,5,5,100,36,81,59,50,73,59,0,68,67,Placement,ML Engineer,96.7,Excellent,61.8,63.2,Tech
B.Tech,AI&DS,3,8.12,75,5.2,2.0,7.6,5.3,100,88,0,4,4,7,52,68,76,77,53,69,73,1,69,72,Government Exam,Software Engineer,82.9,Good,60.3,56.1,Tech
B.Tech,AI&DS,3,7.12,64,2.9,3.8,6.8,8.2,80,98,0,8,6,5,97,80,96,52,67,68,45,0,83,86,Placement,Software Engineer,77.2,Good,68.0,67.1,Tech
B.Tech,CSE,1,7.21,70,3.7,1.3,7.6,9.6,84,86,0,1,0,3,9,29,54,69,39,54,50,0,52,56,Government Exam,Data Analyst,59.8,Average,38.5,32.0,Tech
Law,Criminal,2,8.91,89,3.7,3.5,7.2,4.7,98,88,0,4,4,5,37,53,81,78,65,65,56,0,61,65,Placement,Business Analyst,88.1,Good,41.7,39.2,Law
B.Tech,IT,3,7.04,84,3.0,1.6,7.6,3.5,72,80,1,5,2,2,76,39,80,56,61,55,69,0,57,63,Placement,Software Engineer,64.4,Average,55.8,62.7,Tech
B.Com,General,2,6.94,71,4.0,3.0,7.9,5.9,86,85,3,6,4,7,88,41,100,61,81,48,80,0,81,83,Placement,Data Analyst,52.3,At Risk,46.5,56.3,Commerce
BCA,General,1,7.25,63,4.2,3.1,6.7,7.8,91,81,0,4,4,3,49,67,79,76,63,63,73,0,64,64,Placement,ML Engineer,72.9,Average,56.6,57.9,Tech
BBA,Finance,3,7.86,65,3.8,3.3,5.7,7.3,92,86,0,7,5,4,85,59,80,63,70,54,94,2,90,94,Placement,Software Engineer,83.0,Good,58.4,62.0,Management
BCA,General,1,7.45,72,4.1,1.3,9.0,6.3,88,83,0,3,0,0,73,39,60,45,38,93,61,0,53,51,Placement,Software Engineer,70.4,Average,50.7,51.9,Tech
BCA,General,4,5.89,73,1.0,2.9,6.8,2.0,75,83,0,6,4,4,99,71,81,65,59,87,75,3,100,100,Government Exam,ML Engineer,63.6,Average,80.6,74.3,Tech
BCA,General,2,7.53,65,5.1,2.5,6.6,4.6,87,100,0,4,3,3,75,42,63,22,51,52,71,0,60,55,Placement,ML Engineer,79.7,Good,48.8,55.3,Tech
B.Tech,CSE,1,9.59,83,3.9,4.0,7.4,8.2,99,97,0,3,0,9,45,36,67,38,52,79,60,0,70,65,Government Exam,ML Engineer,88.8,Good,51.3,59.9,Tech
BBA,HR,3,7.82,68,3.9,1.7,6.8,2.5,84,82,0,5,4,5,67,76,63,83,55,54,62,1,82,72,Entrepreneurship,ML Engineer,80.8,Good,49.2,49.5,Management
B.Tech,IT,2,7.91,61,2.4,0.9,5.7,6.0,98,89,1,2,1,1,15,2,49,68,33,58,70,1,56,55,Government Exam,Business Analyst,57.5,Average,44.7,43.0,Tech
B.Tech,CSE,2,6.7,72,6.8,0.5,5.8,4.9,96,76,2,3,3,2,71,53,41,91,39,57,74,1,67,67,Entrepreneurship,Software Engineer,57.2,Average,53.6,56.3,Tech
BCA,General,2,8.75,79,6.9,2.2,6.1,7.3,93,100,0,4,4,3,89,38,59,69,64,61,60,0,56,60,Higher Studies,ML Engineer,90.9,Excellent,53.6,55.3,Tech
B.Tech,AI&DS,2,8.75,63,2.0,2.0,7.4,2.7,90,100,0,4,2,2,78,47,65,48,44,73,60,1,77,72,Placement,ML Engineer,79.7,Good,58.6,66.0,Tech
Law,Criminal,2,8.02,74,4.1,2.1,6.3,5.4,87,100,0,2,4,0,39,56,57,67,52,30,68,1,49,47,Entrepreneurship,Business Analyst,75.2,Good,34.1,31.9,Law
Law,Criminal,1,6.91,68,5.9,2.1,7.9,6.3,79,90,1,3,1,2,47,12,56,57,48,62,40,0,62,64,Entrepreneurship,Software Engineer,65.5,Average,36.5,39.1,Law
Law,Criminal,2,8.49,69,4.0,4.2,6.8,5.3,92,84,0,6,4,7,100,58,82,68,58,67,58,1,94,87,Entrepreneurship,Data Analyst,89.8,Good,53.5,55.7,Law
B.Tech,CSE,2,8.4,72,3.6,2.3,6.9,7.2,97,94,0,1,2,4,51,35,76,65,73,60,56,1,49,48,Higher Studies,Software Engineer,72.6,Average,51.2,63.4,Tech
B.Tech,ECE,3,7.18,81,3.5,3.9,7.1,2.9,96,88,1,6,6,5,100,96,83,51,83,78,51,2,83,94,Higher Studies,Data Analyst,73.6,Average,72.8,72.8,Tech
Law,Criminal,3,8.9,74,5.0,3.0,6.0,3.8,87,100,0,5,4,4,73,86,92,62,61,57,80,1,79,85,Placement,Business Analyst,93.1,Excellent,49.6,54.6,Law
B.Tech,AI&DS,2,8.65,100,8.0,1.4,8.3,5.3,100,95,1,3,2,2,73,39,62,73,35,55,64,0,62,64,Government Exam,ML Engineer,85.0,Good,50.3,43.6,Tech
Law,Criminal,3,6.22,81,5.7,2.5,7.3,6.7,82,75,2,4,4,6,82,68,78,84,62,52,74,1,65,62,Placement,Business Analyst,55.2,Average,45.8,45.9,Law
Law,Criminal,4,7.23,77,2.8,4.4,6.8,7.0,73,100,0,8,6,6,100,82,100,62,93,62,78,2,98,100,Placement,Software Engineer,80.7,Good,60.7,62.6,Law
B.Com,General,3,7.5,69,3.6,3.7,6.5,6.3,81,93,0,6,4,7,72,66,82,53,35,61,65,1,92,94,Higher Studies,ML Engineer,79.7,Good,51.6,66.2,Commerce
B.Tech,CSE,3,7.86,68,4.1,3.9,6.5,4.2,95,87,2,5,4,6,58,55,77,62,52,66,82,1,72,77,Placement,Software Engineer,68.4,Average,61.8,69.7,Tech
B.Tech,IT,2,7.69,85,3.2,3.1,5.8,4.8,85,88,0,3,2,6,49,59,75,56,61,70,87,0,62,62,Placement,Data Analyst,75.1,Good,54.6,50.4,Tech
B.Com,Hons,4,8.24,52,2.9,1.9,5.7,8.2,91,94,0,7,6,5,100,65,87,94,53,61,70,2,87,83,Government Exam,Software Engineer,78.8,Good,58.7,65.3,Commerce
B.Tech,AI&DS,1,8.93,85,5.6,4.5,5.7,10.0,97,92,0,5,3,5,83,75,77,66,62,64,66,0,62,65,Entrepreneurship,Business Analyst,92.6,Excellent,58.6,57.4,Tech
B.Tech,IT,2,9.23,86,3.7,3.2,8.1,7.2,100,97,0,3,2,6,33,81,66,71,56,69,70,0,69,68,Higher Studies,Business Analyst,85.3,Good,52.6,55.3,Tech
BCA,General,3,8.33,71,5.1,3.6,6.2,6.7,86,94,0,6,4,7,88,80,79,61,75,89,74,2,92,87,Higher Studies,Business Analyst,89.6,Good,76.1,72.9,Tech
Law,Criminal,1,9.57,89,7.2,2.6,5.9,3.7,100,96,0,2,0,3,38,31,77,20,59,62,68,0,56,40,Entrepreneurship,ML Engineer,98.5,Excellent,34.5,40.1,Law
BBA,Marketing,1,8.42,69,3.7,1.3,8.3,6.4,100,97,0,3,2,2,80,39,54,62,54,79,75,0,64,62,Placement,Software Engineer,75.7,Good,44.6,50.4,Management
BCA,General,3,9.04,74,4.9,3.0,7.1,2.6,92,93,0,4,2,8,68,48,65,69,44,85,60,0,77,74,Government Exam,ML Engineer,93.0,Excellent,57.9,54.2,Tech
B.Tech,CSE,3,9.23,77,3.0,4.5,5.8,8.6,100,91,0,6,2,8,92,60,77,51,41,80,65,1,83,86,Placement,Software Engineer,89.9,Good,66.2,73.2,Tech
BCA,General,3,7.71,68,5.1,3.5,7.6,7.1,87,95,0,7,5,5,100,67,91,73,88,88,57,0,85,88,Placement,Data Analyst,86.6,Good,73.4,80.7,Tech
Law,Criminal,4,8.11,82,6.5,3.2,8.5,5.9,88,95,0,6,3,5,86,76,81,62,64,62,64,1,86,89,Higher Studies,Software Engineer,92.7,Excellent,51.2,54.1,Law
B.Tech,AI&DS,1,6.11,69,6.4,1.5,7.7,3.7,79,80,1,2,0,4,64,10,54,61,44,88,85,0,54,59,Government Exam,Software Engineer,60.6,Average,51.1,59.7,Tech
BCA,General,1,9.01,76,4.6,4.3,7.1,6.4,100,90,0,4,3,7,49,46,74,79,41,43,49,0,56,56,Placement,Software Engineer,90.9,Excellent,48.6,53.4,Tech
B.Com,General,3,8.79,100,3.7,4.1,7.5,3.0,92,99,1,6,5,5,94,80,92,66,71,90,63,1,81,81,Placement,Software Engineer,86.9,Good,55.4,58.5,Commerce
BBA,Finance,2,7.79,79,4.9,0.4,8.2,5.4,98,88,0,2,2,4,34,57,64,86,59,60,75,0,46,43,Higher Studies,Data Analyst,72.5,Average,38.3,34.4,Management
BBA,Finance,3,8.66,85,4.6,3.6,8.7,6.8,93,91,0,7,5,4,100,83,100,93,74,68,65,1,84,81,Higher Studies,ML Engineer,93.1,Excellent,55.7,62.3,Management
BBA,Marketing,1,8.86,85,5.2,2.2,6.0,4.6,83,90,0,4,3,6,59,46,69,62,59,55,81,0,69,65,Higher Studies,Business Analyst,89.7,Good,43.2,49.7,Management
B.Tech,IT,2,7.73,49,3.5,2.9,7.0,5.9,90,80,0,3,3,5,75,57,80,72,61,55,66,0,57,57,Placement,Software Engineer,73.0,Average,54.4,62.8,Tech
B.Tech,CSE,2,8.02,69,3.9,1.5,7.6,10.7,84,97,0,2,2,3,68,37,50,82,34,66,63,1,57,55,Higher Studies,Business Analyst,67.7,Average,50.8,53.0,Tech
B.Com,General,3,7.78,91,4.2,2.6,7.2,2.4,89,82,0,5,3,4,72,55,93,60,63,54,71,1,75,71,Placement,Business Analyst,84.4,Good,47.0,53.1,Commerce
B.Com,Hons,2,7.75,60,5.5,1.2,7.5,4.5,94,79,1,3,2,3,60,23,63,70,29,55,81,1,62,61,Placement,Business Analyst,69.7,Average,44.2,45.2,Commerce
B.Com,General,2,7.3,71,5.7,1.5,9.0,5.5,84,85,0,2,2,5,44,57,68,41,64,63,67,1,59,57,Higher Studies,Business Analyst,73.4,Average,39.9,41.0,Commerce
Law,Criminal,2,6.53,99,3.9,3.1,6.7,4.9,72,84,2,4,3,7,38,47,72,46,60,67,68,0,62,57,Higher Studies,Software Engineer,55.5,Average,41.1,51.6,Law
BCA,General,1,6.32,58,2.8,1.6,5.6,6.9,75,92,1,1,1,5,21,15,59,57,44,59,50,0,61,55,Placement,Business Analyst,45.8,At Risk,41.9,50.1,Tech
BCA,General,1,7.89,86,5.0,3.0,8.9,7.1,100,91,0,3,0,0,51,42,50,83,43,46,60,0,62,50,Placement,Software Engineer,79.7,Good,46.7,41.1,Tech
BBA,HR,2,6.99,63,5.6,2.6,8.8,6.1,88,70,0,4,1,0,61,43,82,73,74,62,51,0,54,53,Higher Studies,Data Analyst,76.1,Good,38.7,44.2,Management
BCA,General,2,7.23,79,4.3,5.4,7.5,6.3,94,79,0,7,5,3,75,71,90,60,80,56,59,0,77,75,Placement,ML Engineer,86.0,Good,64.4,61.5,Tech
BBA,HR,2,6.85,83,3.4,1.7,6.5,2.4,97,94,0,4,2,4,74,66,72,81,51,51,61,1,64,56,Placement,ML Engineer,71.5,Average,43.6,50.3,Management
BBA,Marketing,2,7.42,82,3.8,2.1,7.9,6.9,100,86,1,4,1,5,54,48,66,84,43,68,71,1,65,56,Placement,Software Engineer,64.7,Average,48.3,51.9,Management
B.Com,Hons,3,9.13,62,7.0,1.6,7.0,6.4,100,88,0,3,3,5,35,43,73,75,41,62,60,1,68,74,Placement,Software Engineer,90.8,Excellent,44.6,49.4,Commerce
B.Tech,AI&DS,4,6.12,88,4.8,4.2,6.7,4.6,79,71,2,8,6,8,95,91,99,59,79,70,75,2,100,98,Placement,ML Engineer,65.6,Average,81.5,85.8,Tech
B.Tech,ECE,2,8.11,63,6.0,2.6,6.3,9.2,89,94,0,4,1,5,66,72,69,58,51,57,76,1,73,83,Entrepreneurship,Business Analyst,82.0,Good,58.2,62.2,Tech
B.Tech,ECE,1,6.79,54,3.3,2.3,7.0,5.9,86,77,0,2,2,5,21,51,55,69,51,41,69,0,60,53,Government Exam,Software Engineer,62.9,Average,43.2,38.6,Tech
