student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
78,B.Tech/B.E.,Chemical Engineering,2,Computer Vision,MLOps Engineer,HealthTech,Entrepreneurship/Startup,6.76,73.4,0,2.6,2.1,7.5,7.3,73.3,58.3,82.1,54.7,51.9,27.9,75.4,87.4,95.4,1,2,2,1,0,1,52.4,49.5,53.2,32.0,33.9,34.7,32.2,75.1,Good,52.6,0.5754
79,BCA,Electronics & Communication,4,Data Engineering,AI Trainer RLHF Specialist,GenAI Startups,Government Exams,7.09,72.4,2,4.5,1.7,5.3,3.3,82.4,46.7,43.0,48.4,52.9,55.0,59.8,65.9,63.9,3,1,2,1,0,1,33.1,56.4,31.6,25.5,35.9,35.5,37.2,71.3,Good,43.6,0.2618
80,B.Tech/B.E.,Pharmacy,4,Generative AI,AI Research Scientist,GenAI Startups,Government Exams,7.04,66.0,4,1.8,2.8,8.4,6.9,72.9,59.3,39.7,45.2,66.0,38.5,57.6,78.3,70.8,1,1,1,0,0,0,42.4,48.2,55.1,39.7,36.0,31.8,50.4,59.3,At-Risk,33.1,0.183
81,BS (Data Science & AI),Mass Communication,2,Robotics,Data Analyst,FinTech,Entrepreneurship/Startup,7.74,82.4,0,8.0,3.0,6.7,4.2,74.0,83.8,60.0,62.5,48.3,52.7,52.0,62.5,84.2,4,0,4,1,4,0,47.2,58.1,54.1,38.6,51.9,45.1,45.2,79.6,Good,43.9,0.2939
82,MSc,Biotechnology,2,Classical ML,Data Analyst,GenAI Startups,Government Exams,7.6,70.6,0,4.4,2.5,4.9,5.5,59.9,46.1,62.3,67.4,44.1,40.9,61.5,59.0,52.9,2,3,2,2,0,0,25.3,36.5,50.6,28.8,40.5,35.0,47.7,71.3,Good,48.4,0.2631
83,BCA,AI & Data Science,3,Generative AI,Robotics Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,7.18,89.2,1,4.6,3.1,6.4,5.9,74.7,73.4,54.5,57.6,74.9,58.1,57.2,77.4,71.1,5,1,2,1,0,0,56.6,76.5,50.5,20.5,53.1,53.9,69.5,70.5,Good,53.1,0.4357
84,B.Tech/B.E.,Chemical Engineering,4,Applied Research,Cloud DevOps Engineer,AI/ML Product Companies,Freelance/Remote Work,7.33,88.1,0,5.3,3.2,6.7,3.5,74.8,41.9,38.3,57.4,62.6,60.3,53.0,78.5,73.4,5,2,4,0,0,1,36.8,42.4,45.5,27.3,37.6,26.4,26.4,80.6,Good,36.1,0.1611
85,B.Tech/B.E.,Information Technology,4,MLOps,Data Scientist,Analytics/Data Services,Entrepreneurship/Startup,5.99,64.1,2,2.4,1.6,6.4,5.9,53.0,54.9,33.1,58.8,27.2,51.7,49.7,35.9,41.6,2,0,2,1,2,0,45.2,58.6,45.1,29.9,49.0,35.6,40.6,49.7,At-Risk,40.0,0.5588
86,M.Tech/M.E.,Electrical Engineering,4,Computer Vision,MLOps Engineer,Core Product Engineering,Career Switch/Upskilling,7.35,82.1,0,5.9,3.0,7.1,4.1,69.9,52.2,44.5,53.3,39.5,30.3,43.5,79.2,76.1,4,0,2,1,0,0,49.6,49.9,42.1,32.5,35.0,31.4,36.0,69.0,Average,43.1,0.4974
87,B.Tech/B.E.,Information Technology,1,Data Engineering,AI Solutions Architect,AI/ML Product Companies,Entrepreneurship/Startup,8.8,91.1,0,4.0,2.6,6.0,6.2,80.9,62.4,67.1,74.4,68.6,48.3,79.6,83.7,75.1,3,1,2,0,0,0,34.4,43.5,52.4,36.6,48.6,33.1,50.2,89.6,Excellent,56.1,0.6578
88,B.Tech/B.E.,Automobile Engineering,3,Data Engineering,Robotics Engineer,Core Product Engineering,Freelance/Remote Work,7.46,91.4,0,5.1,1.9,6.4,5.1,79.4,56.8,54.3,62.2,52.1,41.2,66.8,47.7,56.2,2,1,2,0,0,0,34.7,39.5,37.7,39.8,38.8,29.2,16.4,77.8,Good,37.8,0.1153
89,BCA,AI & Data Science,4,Applied Research,Prompt Engineer,AI/ML Product Companies,Job Placement,6.84,68.7,2,3.9,2.6,6.7,4.0,78.1,46.3,49.8,32.6,52.6,51.5,53.7,53.0,60.3,1,2,1,0,2,0,31.0,35.2,35.9,34.3,34.1,28.0,46.6,65.9,Average,44.3,0.5104
90,BS (Data Science & AI),Computer Science,2,Data Engineering,Prompt Engineer,AI/ML Product Companies,Entrepreneurship/Startup,8.27,78.0,3,6.2,3.3,5.0,4.7,77.1,60.3,42.4,47.7,54.5,62.0,69.9,65.3,66.4,2,1,3,0,1,1,34.9,41.3,50.1,43.5,56.8,37.4,46.5,68.6,Average,40.7,0.4012
91,B.Tech/B.E.,Statistics,3,Computer Vision,Prompt Engineer,Core Product Engineering,Higher Studies/Research,7.35,84.4,0,3.1,3.3,5.9,5.3,60.0,32.9,47.9,45.6,29.4,41.1,73.7,89.5,74.3,2,2,3,1,0,0,43.7,40.6,48.5,50.6,54.1,36.0,60.6,70.2,Good,56.8,0.6528
92,MSc,Environmental Engineering,4,NLP,Software Engineer Backend,Core Product Engineering,Career Switch/Upskilling,6.21,50.5,0,0.0,0.4,6.0,4.9,50.4,27.5,38.1,37.7,44.6,19.5,49.9,53.3,51.4,0,0,0,0,0,0,34.8,39.6,25.8,12.9,20.1,15.4,38.2,52.3,At-Risk,25.3,0.032
93,BCA,Computer Science,1,Applied Research,AI Research Scientist,HealthTech,Higher Studies/Research,6.37,88.1,0,3.8,2.5,6.1,3.9,73.8,44.4,38.0,38.3,51.0,46.9,58.5,62.1,62.6,0,2,2,0,0,1,24.4,33.5,38.1,24.7,59.0,26.3,6.8,74.5,Good,36.5,0.2139
94,B.Tech/B.E.,Statistics,2,MLOps,Data Scientist,AI/ML Product Companies,Job Placement,6.73,78.9,2,2.4,3.8,7.3,5.7,58.8,66.2,52.2,61.8,44.3,32.3,63.6,59.0,59.1,2,1,1,0,2,0,44.9,42.3,42.9,19.8,33.8,27.2,58.7,60.8,Average,38.6,0.7844
95,PhD,Electrical Engineering,5,Classical ML,Data Analyst,Consulting,Higher Studies/Research,7.8,61.3,0,2.8,0.0,5.4,7.3,75.8,47.9,42.7,57.8,62.6,32.0,67.4,47.7,78.1,0,0,0,0,0,1,30.7,29.6,24.6,7.3,30.8,19.0,30.6,80.9,Good,37.4,0.345
96,M.Tech/M.E.,Mechanical Engineering,1,Data Engineering,Data Scientist,Analytics/Data Services,Government Exams,7.92,94.9,0,4.3,2.9,5.9,5.6,75.5,40.4,42.6,40.3,54.9,38.6,62.9,70.8,83.6,5,2,4,0,0,0,22.2,46.8,47.1,42.9,46.4,36.2,39.6,89.0,Excellent,45.0,0.373
97,B.Tech/B.E.,Design,4,Computer Vision,Robotics Engineer,GenAI Startups,Freelance/Remote Work,6.66,74.8,0,6.9,4.4,6.6,4.4,74.5,82.6,54.7,65.0,48.9,62.7,65.0,63.9,66.1,6,4,3,2,2,0,50.2,70.6,56.0,69.8,46.9,50.6,49.9,72.6,Good,48.9,0.5459
98,B.Tech/B.E.,Pharmacy,3,Applied Research,Data Analyst,Analytics/Data Services,Higher Studies/Research,7.5,96.4,0,6.3,5.0,7.6,5.4,76.9,66.1,41.3,55.2,61.5,69.4,61.4,94.7,73.2,5,3,3,3,4,1,74.0,47.8,65.1,61.3,61.6,51.8,40.1,84.4,Excellent,62.4,0.7454
99,PhD,Information Technology,1,Robotics,Data Engineer,Core Product Engineering,Higher Studies/Research,8.58,79.7,0,2.4,2.9,5.9,5.4,81.0,72.0,73.8,39.3,91.3,69.7,80.2,69.2,87.6,3,1,3,1,0,1,43.7,61.5,41.0,46.5,45.4,48.5,53.5,85.2,Excellent,56.8,0.8207
100,B.Tech/B.E.,Mass Communication,1,Generative AI,Reinforcement Learning Engineer,Research Labs/Academia,Higher Studies/Research,8.31,87.2,0,4.9,5.4,6.5,5.1,68.8,100.0,71.4,71.4,67.3,94.9,66.9,56.4,63.8,8,0,2,4,5,2,66.9,76.3,60.4,71.4,64.3,64.7,84.7,76.3,Good,59.3,0.2732
101,BS (Data Science & AI),Mathematics & Computing,4,MLOps,Software Engineer Backend,Autonomous Systems/Robotics,Freelance/Remote Work,5.58,83.1,1,4.5,2.7,7.4,5.3,58.9,81.8,63.3,64.2,44.8,65.0,43.4,80.6,79.1,5,1,5,2,5,1,77.3,59.2,33.0,51.1,60.6,51.9,66.8,67.7,Average,54.4,0.6696
102,B.Tech/B.E.,Aerospace Engineering,3,Data Engineering,Generative AI Engineer,GenAI Startups,Entrepreneurship/Startup,7.02,79.3,3,4.3,4.9,6.5,6.0,65.8,56.9,64.6,68.1,68.2,74.3,58.8,49.5,66.3,5,1,4,1,2,2,63.4,57.6,52.5,44.4,26.7,43.9,55.8,61.9,Average,47.4,0.8939
103,B.Tech/B.E.,Economics,3,Data Engineering,Data Scientist,Government/PSU,Entrepreneurship/Startup,6.68,74.0,2,4.1,3.8,5.4,3.9,56.9,68.1,56.4,60.4,46.4,73.7,54.5,65.9,73.6,2,1,2,4,2,1,59.3,55.5,40.8,50.3,31.5,55.9,62.0,47.4,At-Risk,47.8,0.4953
104,MSc,Automobile Engineering,3,Generative AI,Data Analyst,Consulting,Freelance/Remote Work,7.4,97.3,0,3.1,0.0,7.3,4.6,81.6,41.1,48.8,60.2,52.6,39.0,59.0,75.7,72.4,3,0,1,2,0,0,36.6,41.4,43.8,33.5,46.8,36.2,16.9,91.5,Excellent,45.4,0.4164
105,MCA,Robotics,4,Classical ML,Computer Vision Engineer,Autonomous Systems/Robotics,Higher Studies/Research,7.62,67.5,1,2.8,4.3,6.8,5.2,72.0,69.1,70.2,70.7,78.8,70.1,79.4,67.2,76.6,4,1,4,0,3,2,43.2,59.8,42.6,44.3,34.7,47.1,70.0,72.8,Good,48.1,0.5476
106,B.Tech/B.E.,Statistics,4,Computer Vision,AI Research Scientist,Analytics/Data Services,Freelance/Remote Work,7.06,77.0,1,4.1,3.7,6.3,5.2,84.1,66.4,74.1,66.7,59.7,56.4,59.2,39.1,57.2,5,3,3,1,0,5,51.3,58.5,62.9,47.8,57.4,43.8,54.1,73.3,Good,48.9,0.4485
107,MSc,Electronics & Instrumentation,3,Computer Vision,Data Engineer,Analytics/Data Services,Career Switch/Upskilling,6.99,70.0,2,1.7,3.5,6.7,4.9,60.3,58.8,37.9,60.3,52.4,55.2,53.9,47.9,52.9,2,2,2,1,0,2,52.5,38.6,37.6,9.0,44.3,40.6,49.2,51.4,At-Risk,42.3,0.2836
108,M.Tech/M.E.,Environmental Engineering,1,Generative AI,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,6.51,82.7,0,4.9,2.9,7.6,3.9,80.1,60.5,41.0,75.0,51.9,56.3,66.3,63.7,63.6,4,0,2,0,0,1,54.9,46.0,51.9,35.2,41.9,36.2,47.3,70.5,Good,47.7,0.4315
109,B.Tech/B.E.,Aerospace Engineering,2,Applied Research,NLP Engineer,AI/ML Product Companies,Higher Studies/Research,7.46,83.3,0,5.7,3.9,5.6,4.6,61.7,64.7,60.9,64.0,61.8,79.3,77.6,83.5,76.7,6,1,4,1,0,1,53.0,50.6,62.1,31.8,33.6,53.5,70.7,67.7,Average,51.6,0.86
110,MCA,Mathematics & Computing,4,MLOps,Data Engineer,GenAI Startups,Career Switch/Upskilling,6.76,77.1,2,3.5,3.6,6.1,4.9,80.2,48.7,56.4,52.5,57.2,49.2,63.1,41.9,49.7,2,1,2,2,2,0,32.7,30.9,61.6,31.8,48.8,32.4,45.5,71.3,Good,42.8,0.7693
111,B.Tech/B.E.,Computer Science,2,Computer Vision,Analytics Engineer,Core Product Engineering,Entrepreneurship/Startup,6.05,61.6,1,2.6,2.1,6.0,4.8,63.7,34.8,18.0,35.1,39.5,19.7,64.0,59.9,71.2,1,1,0,0,0,0,22.4,26.6,46.1,27.1,19.8,20.5,24.0,44.9,At-Risk,27.0,0.1498
112,MSc,Civil Engineering,2,Data Engineering,Robotics Engineer,Consulting,Government Exams,7.48,88.8,1,4.8,6.2,6.9,3.5,70.2,56.3,49.5,73.0,79.5,81.6,59.1,57.4,58.4,8,3,6,3,0,1,50.1,61.8,55.4,78.2,55.8,61.8,67.8,74.4,Good,58.5,0.4385
113,MCA,Robotics,4,NLP,Data Scientist,Analytics/Data Services,Career Switch/Upskilling,6.87,78.4,1,4.0,1.9,6.8,5.9,71.4,61.3,65.8,54.3,50.9,61.3,72.9,54.3,66.7,2,3,3,2,2,0,46.8,58.3,42.9,44.9,35.5,41.7,78.4,66.3,Average,48.9,0.4397
114,MSc,Robotics,2,Computer Vision,Software Engineer Backend,Core Product Engineering,Freelance/Remote Work,6.66,67.1,1,4.0,2.6,5.3,5.9,61.1,50.3,63.4,62.4,67.6,50.9,68.7,50.5,64.4,1,0,2,0,2,1,38.0,55.1,33.7,12.8,35.8,29.6,43.2,72.5,Good,34.6,0.1338
115,BCA,AI & Data Science,4,NLP,Software Engineer Backend,Analytics/Data Services,Entrepreneurship/Startup,7.02,87.9,1,4.3,1.9,7.5,6.0,83.7,85.6,66.0,65.7,69.5,65.7,53.7,54.0,69.6,3,1,4,2,4,0,54.0,64.2,30.7,32.5,47.1,47.9,83.4,86.3,Excellent,50.8,0.4939
116,B.Tech/B.E.,Information Technology,2,Classical ML,Analytics Engineer,Analytics/Data Services,Job Placement,7.41,65.2,1,3.0,4.5,6.9,5.0,69.4,61.4,64.3,49.1,54.6,54.1,48.5,45.6,54.9,3,1,2,3,1,0,65.9,45.7,61.3,33.1,62.6,47.6,58.2,67.6,Average,46.7,0.4357
117,B.Tech/B.E.,Mathematics & Computing,2,MLOps,AI/ML Engineer,Freelance/Remote-Global,Higher Studies/Research,7.08,82.3,1,2.7,1.2,6.6,5.9,73.3,58.4,32.2,59.5,52.0,44.4,51.2,54.1,64.2,4,0,2,0,1,0,50.8,36.8,51.3,42.1,23.2,36.1,56.7,70.6,Average,37.3,0.4952
118,B.Tech/B.E.,Environmental Engineering,1,Generative AI,Applied Scientist,Autonomous Systems/Robotics,Higher Studies/Research,6.82,78.2,0,4.5,3.7,7.0,4.9,64.3,82.7,69.1,78.2,54.8,50.1,63.5,80.1,72.4,4,0,4,1,2,3,37.6,74.7,54.6,54.7,58.3,49.9,54.5,68.8,Average,47.3,0.5892
119,MCA,Mathematics & Computing,2,NLP,Generative AI Engineer,GenAI Startups,Job Placement,6.87,77.8,1,4.8,2.4,8.1,4.0,61.6,56.1,53.2,43.6,41.8,37.2,61.2,46.6,48.7,3,1,1,0,0,0,36.1,49.8,26.1,20.2,32.9,29.1,48.4,68.4,Average,36.5,0.3899
120,B.Tech/B.E.,Mechanical Engineering,3,Computer Vision,Cloud DevOps Engineer,AI/ML Product Companies,Government Exams,7.85,80.4,0,4.5,3.1,7.0,5.0,76.5,69.3,51.9,52.4,44.5,61.5,58.3,68.2,74.5,5,1,3,3,5,1,55.3,48.3,60.1,43.7,56.7,46.5,51.8,79.2,Good,52.6,0.7204
121,B.Tech/B.E.,Design,4,NLP,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,5.5,75.8,5,4.2,5.4,7.5,4.0,57.7,96.0,73.5,80.4,48.6,69.3,61.0,49.7,62.4,7,3,3,2,4,1,66.6,94.0,61.3,56.5,57.2,60.1,60.1,47.4,At-Risk,48.7,0.454
122,B.Tech/B.E.,Civil Engineering,4,Data Engineering,Prompt Engineer,GenAI Startups,Job Placement,7.69,72.3,0,5.8,2.7,3.1,5.7,85.9,33.4,60.5,30.2,59.1,38.6,41.8,63.1,73.7,3,2,2,0,1,0,50.3,24.7,32.8,23.7,32.3,26.1,40.7,71.3,Good,43.9,0.6689
123,PhD,Chemistry,4,MLOps,Data Analyst,Consulting,Entrepreneurship/Startup,7.11,82.2,1,4.0,1.9,6.3,4.3,63.5,62.2,59.0,65.2,53.4,63.1,60.1,77.9,74.6,1,2,3,1,0,1,40.2,46.3,63.0,48.3,64.4,42.8,50.6,66.0,Average,42.2,0.2423
124,M.Tech/M.E.,Metallurgical Engineering,3,Applied Research,Data Scientist,Analytics/Data Services,Career Switch/Upskilling,6.53,74.5,0,3.1,2.2,6.9,5.2,75.8,39.1,67.8,47.4,55.1,16.6,53.5,58.8,49.8,0,0,3,0,0,0,34.8,38.8,22.7,32.1,42.9,30.6,51.1,74.0,Good,39.9,0.4998
125,B.Tech/B.E.,Food Technology,2,Robotics,Robotics Engineer,AI/ML Product Companies,Government Exams,8.77,82.2,0,6.5,4.0,6.6,4.5,86.5,73.1,70.6,73.0,76.5,68.3,79.9,100.0,86.1,5,3,4,1,2,0,45.5,58.9,59.5,73.1,59.0,48.8,55.3,92.8,Excellent,63.9,0.8439
126,B.Tech/B.E.,Civil Engineering,1,Classical ML,AI Trainer RLHF Specialist,GenAI Startups,Higher Studies/Research,7.44,82.4,0,5.0,2.8,8.2,5.3,80.0,76.5,69.3,60.9,52.4,49.3,67.7,69.1,67.2,3,2,3,0,3,0,78.8,55.8,48.0,34.5,60.7,40.7,49.3,77.2,Good,45.7,0.6591
127,MCA,Robotics,3,Generative AI,Generative AI Engineer,AI/ML Product Companies,Entrepreneurship/Startup,7.87,85.7,2,5.2,2.3,7.5,6.4,81.7,68.5,46.8,62.6,55.0,34.5,60.5,92.6,82.9,5,1,5,1,1,0,55.1,44.4,44.3,54.2,57.6,47.7,50.9,76.1,Good,47.6,0.8569
128,M.Tech/M.E.,AI & Data Science,4,NLP,Cloud DevOps Engineer,Core Product Engineering,Higher Studies/Research,7.31,72.1,1,2.4,1.4,6.5,7.3,64.2,55.3,44.1,59.9,63.1,56.2,60.0,27.7,40.6,3,1,1,1,1,0,37.4,59.8,55.0,5.0,23.2,31.5,44.3,72.2,Good,43.7,0.251
129,MSc,Electronics & Communication,3,NLP,NLP Engineer,AI/ML Product Companies,Government Exams,6.41,59.8,1,3.8,4.6,4.6,6.0,49.0,59.0,46.3,56.7,38.9,53.0,39.1,74.7,62.1,0,1,1,2,2,0,38.6,45.4,53.7,34.2,36.1,35.6,46.9,62.5,Average,41.0,0.5031
130,MCA,Computer Science,2,Generative AI,Conversational AI Engineer,AI/ML Product Companies,Higher Studies/Research,6.26,86.3,0,4.4,2.6,5.3,5.3,80.7,61.8,40.2,57.9,52.0,61.0,65.1,58.1,82.8,3,1,3,2,0,0,55.8,53.2,50.1,38.3,60.8,36.4,60.2,73.1,Good,47.1,0.3477
131,M.Tech/M.E.,Pharmacy,4,Classical ML,Data Engineer,Analytics/Data Services,Job Placement,6.73,84.9,0,5.0,4.4,6.6,3.2,61.5,72.0,58.7,70.7,42.8,54.5,56.8,66.6,68.8,1,2,2,1,1,0,45.0,63.2,40.8,30.3,48.8,41.4,77.8,71.7,Good,51.4,0.7049
132,M.Tech/M.E.,Information Technology,3,MLOps,AI Research Scientist,Research Labs/Academia,Career Switch/Upskilling,6.75,83.4,0,3.8,2.2,7.1,5.8,86.4,52.0,55.4,44.1,62.1,52.4,68.7,93.6,89.8,3,3,3,1,0,1,64.2,53.8,61.0,46.1,73.6,45.1,40.0,75.8,Good,48.4,0.3514
133,B.Tech/B.E.,Aerospace Engineering,3,Computer Vision,NLP Engineer,AI/ML Product Companies,Government Exams,7.5,95.1,1,5.3,3.5,5.5,5.6,74.0,45.1,29.6,55.0,75.0,72.6,61.1,69.9,61.1,4,1,2,1,0,2,35.5,38.7,34.9,30.3,67.5,43.2,23.3,75.5,Good,38.8,0.657
134,MCA,Information Technology,1,MLOps,Prompt Engineer,GenAI Startups,Higher Studies/Research,6.54,85.3,1,4.4,2.6,6.4,2.1,62.7,56.0,57.3,36.3,50.8,59.4,49.1,60.4,65.3,6,2,2,2,0,0,40.7,48.1,59.0,44.0,39.2,44.3,65.8,62.9,Average,49.0,0.6646
135,BCA,Robotics,2,NLP,Cloud DevOps Engineer,FinTech,Higher Studies/Research,6.35,69.8,4,5.0,4.3,6.1,5.3,68.4,54.4,46.4,52.1,59.8,63.4,69.7,53.7,59.0,5,2,2,1,3,0,44.9,65.1,69.0,55.0,41.2,42.0,69.6,57.8,At-Risk,40.3,0.3504
136,BCA,Information Technology,2,Robotics,Robotics Engineer,FinTech,Job Placement,5.81,68.4,1,1.9,1.6,4.7,6.0,80.6,57.8,53.8,62.7,63.6,51.4,39.4,55.1,75.9,2,0,1,0,2,0,41.6,38.4,29.8,39.9,31.7,29.4,34.3,55.6,At-Risk,33.5,0.1687
137,MSc,Electronics & Instrumentation,4,Data Engineering,Cloud DevOps Engineer,Consulting,Freelance/Remote Work,6.03,80.8,0,3.9,3.0,7.8,7.5,58.4,45.4,30.4,57.5,32.3,47.9,48.2,39.5,53.3,6,1,1,2,0,1,41.0,40.7,26.5,11.0,23.7,35.7,25.0,71.1,Average,37.8,0.1634
138,B.Tech/B.E.,Electronics & Communication,4,Data Engineering,MLOps Engineer,Core Product Engineering,Freelance/Remote Work,8.48,87.6,1,6.7,2.5,7.6,6.9,77.4,58.2,49.3,54.9,73.7,42.8,56.9,86.2,79.5,6,2,3,1,1,0,53.1,53.5,53.8,39.4,48.1,44.4,36.7,83.3,Excellent,59.5,0.8376
139,PhD,Electronics & Instrumentation,5,MLOps,Data Scientist,Autonomous Systems/Robotics,Higher Studies/Research,7.51,81.0,0,4.2,3.8,6.2,4.6,71.4,63.4,83.2,64.4,67.7,60.9,57.1,60.7,82.7,4,3,2,1,3,0,52.7,56.2,61.4,51.3,39.5,51.3,60.5,70.9,Good,54.9,0.7213
140,B.Tech/B.E.,Information Technology,3,NLP,Computer Vision Engineer,Autonomous Systems/Robotics,Job Placement,7.27,70.1,2,3.3,1.6,6.6,5.2,61.5,57.1,54.3,51.3,52.1,48.7,66.0,38.3,57.8,2,0,2,1,4,0,48.5,48.3,38.7,14.9,20.8,30.2,45.2,53.2,At-Risk,35.8,0.2474
141,MCA,Information Technology,3,Robotics,Cloud DevOps Engineer,Core Product Engineering,Higher Studies/Research,6.6,61.5,1,4.1,5.8,7.4,6.9,82.0,86.7,72.0,75.9,44.4,61.1,56.2,66.7,61.8,4,2,2,0,1,0,50.0,70.0,50.1,56.3,54.8,50.6,75.9,68.2,Average,55.8,0.6083
142,MCA,Electronics & Communication,4,NLP,Generative AI Engineer,AI/ML Product Companies,Freelance/Remote Work,7.12,84.0,0,4.7,0.0,6.6,4.8,87.4,24.7,43.2,55.1,47.8,24.8,63.0,69.6,76.5,1,0,1,0,0,0,37.3,32.7,50.3,33.0,47.7,20.6,29.4,73.0,Good,32.0,0.6628
143,MCA,AI & Data Science,3,MLOps,NLP Engineer,GenAI Startups,Government Exams,5.32,68.6,4,4.0,1.7,5.8,5.1,49.8,45.3,50.1,57.6,25.2,49.4,44.0,67.5,51.2,2,1,2,0,0,0,40.4,45.7,61.0,39.2,35.9,33.7,58.2,43.1,At-Risk,29.7,0.2198
144,B.Tech/B.E.,Mathematics & Computing,4,Computer Vision,Data Engineer,Analytics/Data Services,Entrepreneurship/Startup,6.13,71.6,4,2.7,0.4,6.0,5.1,57.9,48.8,33.3,37.9,44.9,29.2,44.3,47.2,63.1,3,0,1,1,0,0,60.2,15.1,38.9,18.6,33.6,23.9,44.1,52.3,At-Risk,24.3,0.109
145,M.Tech/M.E.,Electronics & Communication,2,Applied Research,Software Engineer Full Stack,Autonomous Systems/Robotics,Entrepreneurship/Startup,5.55,67.4,1,3.6,1.5,6.6,4.0,64.9,68.7,58.0,61.8,44.3,42.5,68.1,66.1,83.9,1,1,0,1,1,0,57.4,70.0,51.0,33.3,33.1,33.5,40.7,53.1,At-Risk,41.1,0.2884
146,B.Tech/B.E.,AI & Data Science,1,Applied Research,MLOps Engineer,Government/PSU,Entrepreneurship/Startup,7.16,86.3,0,6.2,5.4,8.1,5.9,69.6,81.8,65.1,88.0,56.5,94.4,68.4,61.8,62.0,7,2,3,3,4,1,72.7,74.4,56.2,47.0,53.7,68.1,93.3,79.1,Good,62.1,0.6225
147,M.Tech/M.E.,Mathematics & Computing,4,Robotics,Analytics Engineer,Analytics/Data Services,Government Exams,6.97,53.7,1,1.5,0.0,7.4,5.1,61.0,47.2,57.8,45.9,50.7,40.8,63.5,51.3,54.5,2,1,0,1,0,0,36.9,56.8,31.3,30.0,32.8,29.3,56.0,56.8,At-Risk,42.8,0.2915
148,B.Tech/B.E.,AI & Data Science,3,Generative AI,Software Engineer Full Stack,Freelance/Remote-Global,Career Switch/Upskilling,7.21,77.6,4,3.7,2.6,7.2,3.7,70.1,48.1,46.1,45.2,64.5,45.1,70.5,55.0,70.7,2,1,3,1,0,0,51.1,52.8,64.3,32.4,30.0,34.7,42.5,57.8,At-Risk,41.9,0.4929
149,BCA,Computer Science,2,NLP,Data Analyst,Government/PSU,Entrepreneurship/Startup,6.41,71.1,2,2.5,2.0,6.5,3.1,63.5,76.4,60.5,62.6,46.0,43.4,50.7,65.7,74.5,1,0,0,2,2,0,49.8,44.7,31.8,21.7,29.9,41.1,48.8,63.0,Average,40.8,0.2355
150,B.Tech/B.E.,Aerospace Engineering,2,Robotics,AI Trainer RLHF Specialist,GenAI Startups,Higher Studies/Research,6.58,89.3,0,4.3,5.3,6.5,3.8,63.1,90.9,75.5,78.7,43.4,76.4,67.5,62.8,76.0,5,1,2,2,4,0,46.8,70.8,52.2,52.0,68.4,62.5,84.1,77.8,Good,64.1,0.9417
151,B.Tech/B.E.,Chemistry,2,Computer Vision,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,6.18,83.7,4,2.1,0.7,7.6,2.8,65.1,48.1,55.3,37.0,50.6,27.5,44.5,27.5,40.2,1,0,2,0,0,0,35.8,33.3,33.6,23.7,44.9,24.1,26.3,58.6,Average,28.8,0.0477
152,B.Tech/B.E.,Chemical Engineering,3,Generative AI,Applied Scientist,Research Labs/Academia,Freelance/Remote Work,6.55,79.7,3,5.3,5.4,6.1,5.8,66.4,77.9,64.0,61.3,46.3,69.2,52.6,90.0,73.7,4,2,2,2,1,1,39.8,59.0,68.8,28.6,74.6,46.3,61.9,64.7,Average,50.1,0.523
153,B.Tech/B.E.,Statistics,4,Data Engineering,Data Engineer,Analytics/Data Services,Career Switch/Upskilling,6.94,86.4,3,4.7,3.6,7.2,4.7,70.1,69.3,32.8,59.9,48.2,41.1,63.7,38.1,53.1,4,3,3,1,0,0,55.8,51.7,33.0,12.3,55.3,33.2,50.7,72.6,Good,35.7,0.2685
154,B.Tech/B.E.,AI & Data Science,3,Applied Research,Cloud DevOps Engineer,AI/ML Product Companies,Freelance/Remote Work,8.22,90.8,0,3.5,2.8,6.7,3.5,75.6,37.3,52.4,52.0,53.0,53.9,63.6,52.5,57.3,2,1,2,1,0,1,35.9,40.3,69.8,23.5,44.8,48.1,52.6,75.5,Good,46.1,0.3834
155,M.Tech/M.E.,Electrical Engineering,3,MLOps,Data Analyst,Analytics/Data Services,Freelance/Remote Work,6.98,68.2,1,2.8,1.7,6.6,5.4,72.0,71.3,65.0,49.1,66.2,40.9,63.3,48.8,57.1,5,2,2,1,2,0,45.0,56.0,34.6,33.6,37.7,41.9,47.4,71.1,Average,43.6,0.2441
156,MCA,Computer Science,2,NLP,Software Engineer Full Stack,Core Product Engineering,Entrepreneurship/Startup,7.79,71.1,0,5.0,3.4,5.8,5.2,73.9,43.6,55.0,48.1,67.9,42.0,55.4,54.7,66.2,2,2,2,2,0,1,42.6,34.1,51.8,24.2,50.2,33.7,56.3,69.4,Good,40.5,0.1948
